,type,team_0_crowns,opponent_0_crowns,team_0_cards_0_name,team_0_cards_1_name,team_0_cards_2_name,team_0_cards_3_name,team_0_cards_4_name,team_0_cards_5_name,team_0_cards_6_name,team_0_cards_7_name,team_0_cards_0_level,team_0_cards_1_level,team_0_cards_2_level,team_0_cards_3_level,team_0_cards_4_level,team_0_cards_5_level,team_0_cards_6_level,team_0_cards_7_level,team_0_cards_0_maxLevel,team_0_cards_1_maxLevel,team_0_cards_2_maxLevel,team_0_cards_3_maxLevel,team_0_cards_4_maxLevel,team_0_cards_5_maxLevel,team_0_cards_6_maxLevel,team_0_cards_7_maxLevel,opponent_0_cards_0_name,opponent_0_cards_1_name,opponent_0_cards_2_name,opponent_0_cards_3_name,opponent_0_cards_4_name,opponent_0_cards_5_name,opponent_0_cards_6_name,opponent_0_cards_7_name,opponent_0_cards_0_level,opponent_0_cards_1_level,opponent_0_cards_2_level,opponent_0_cards_3_level,opponent_0_cards_4_level,opponent_0_cards_5_level,opponent_0_cards_6_level,opponent_0_cards_7_level,opponent_0_cards_0_maxLevel,opponent_0_cards_1_maxLevel,opponent_0_cards_2_maxLevel,opponent_0_cards_3_maxLevel,opponent_0_cards_4_maxLevel,opponent_0_cards_5_maxLevel,opponent_0_cards_6_maxLevel,opponent_0_cards_7_maxLevel
14,pathOfLegend,1,0,Goblins,Firecracker,Tornado,Golden Knight,Ice Spirit,Royal Hogs,Bomb Tower,Earthquake,14,14,9,4,14,12,12,12,14,14,9,4,14,12,12,12,Heal Spirit,Magic Archer,Barbarian Barrel,Battle Ram,Bandit,Royal Ghost,Elite Barbarians,Archer Queen,12,6,9,12,6,6,14,4,12,6,9,12,6,6,14,4
15,pathOfLegend,1,0,Goblins,Firecracker,Tornado,Golden Knight,Ice Spirit,Royal Hogs,Bomb Tower,Earthquake,14,14,9,4,14,12,12,12,14,14,9,4,14,12,12,12,Hog Rider,Mini P.E.K.K.A,Ice Golem,Earthquake,Firecracker,Skeletons,Bats,The Log,12,12,12,12,14,12,14,6,12,12,12,12,14,14,14,6
16,pathOfLegend,2,0,Goblins,Firecracker,Tornado,Golden Knight,Ice Spirit,Royal Hogs,Bomb Tower,Earthquake,14,14,9,4,14,12,12,12,14,14,9,4,14,12,12,12,Giant Snowball,Archers,Cannon,Poison,Phoenix,Monk,Miner,Goblins,14,14,14,9,6,4,6,14,14,14,14,9,6,4,6,14
17,pathOfLegend,1,0,Goblins,Firecracker,Tornado,Golden Knight,Ice Spirit,Royal Hogs,Bomb Tower,Earthquake,14,14,9,4,14,12,12,12,14,14,9,4,14,12,12,12,Elixir Collector,Bandit,Ice Golem,Royal Ghost,Heal Spirit,Barbarian Barrel,Elite Barbarians,Three Musketeers,12,6,12,6,12,9,14,12,12,6,12,6,12,9,14,12
18,pathOfLegend,1,0,Goblins,Firecracker,Tornado,Golden Knight,Ice Spirit,Royal Hogs,Bomb Tower,Earthquake,14,14,9,4,14,12,12,12,14,14,9,4,14,12,12,12,Zappies,Skeleton King,Tombstone,Poison,Arrows,Graveyard,Valkyrie,Inferno Dragon,11,4,12,9,14,6,12,5,12,4,12,9,14,6,12,6
19,pathOfLegend,2,0,Goblins,Firecracker,Tornado,Golden Knight,Ice Spirit,Royal Hogs,Bomb Tower,Earthquake,14,14,9,4,14,12,12,12,14,14,9,4,14,12,12,12,Elixir Golem,Battle Healer,Inferno Dragon,Electro Dragon,Elite Barbarians,Tornado,Arrows,Rage,12,12,6,9,14,9,14,9,12,12,6,9,14,9,14,9
20,pathOfLegend,0,1,Goblins,Firecracker,Tornado,Golden Knight,Ice Spirit,Royal Hogs,Bomb Tower,Earthquake,14,14,9,4,14,12,12,12,14,14,9,4,14,12,12,12,Rocket,Mighty Miner,Goblins,The Log,Princess,Ice Spirit,Goblin Barrel,Cannon,12,4,14,6,6,14,9,14,12,4,14,6,6,14,9,14
21,pathOfLegend,1,0,Goblins,Firecracker,Tornado,Golden Knight,Ice Spirit,Royal Hogs,Bomb Tower,Earthquake,14,14,9,4,14,12,12,12,14,14,9,4,14,12,12,12,Giant Skeleton,Ice Wizard,Tornado,Bomb Tower,Graveyard,Baby Dragon,Poison,Barbarian Barrel,9,6,9,12,6,9,9,9,9,6,9,12,6,9,9,9
22,pathOfLegend,1,0,Goblins,Firecracker,Tornado,Golden Knight,Ice Spirit,Royal Hogs,Bomb Tower,Earthquake,14,14,9,4,14,12,12,12,14,14,9,4,14,12,12,12,Electro Dragon,Arrows,Battle Healer,Rage,Monk,Elite Barbarians,Elixir Golem,Night Witch,9,14,12,9,4,14,12,6,9,14,12,9,4,14,12,6
23,pathOfLegend,1,0,Goblins,Firecracker,Tornado,Golden Knight,Ice Spirit,Royal Hogs,Bomb Tower,Earthquake,14,14,9,4,14,12,12,12,14,14,9,4,14,12,12,12,Ice Spirit,Mighty Miner,Bomb Tower,Poison,The Log,Dart Goblin,Goblin Gang,Goblin Barrel,14,3,11,9,6,12,14,9,14,4,12,9,6,12,14,9
24,pathOfLegend,0,1,Goblins,Firecracker,Tornado,Golden Knight,Ice Spirit,Royal Hogs,Bomb Tower,Earthquake,14,14,9,4,14,12,12,12,14,14,9,4,14,12,12,12,Magic Archer,Bandit,The Log,Royal Ghost,Archer Queen,Heal Spirit,Elite Barbarians,Battle Ram,6,6,6,6,4,12,14,12,6,6,6,6,4,12,14,12
0,pathOfLegend,1,0,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Bats,Mortar,Fireball,Electro Giant,Hog Rider,Golden Knight,Archers,Zap,14,14,12,9,12,4,14,14,14,14,12,9,12,4,14,14
1,pathOfLegend,1,0,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Zap,Musketeer,Minions,The Log,Ice Spirit,Mini P.E.K.K.A,Giant,Fireball,14,12,14,6,14,12,12,12,14,12,14,6,14,12,12,12
2,pathOfLegend,0,1,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,P.E.K.K.A,Magic Archer,Electro Wizard,Arrows,Royal Ghost,Bandit,Battle Ram,Zap,9,6,6,14,6,6,12,14,9,6,6,14,6,6,12,14
3,pathOfLegend,0,1,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Fisherman,Archers,Fireball,Goblins,Monk,Phoenix,Royal Giant,The Log,6,14,12,14,4,6,14,6,6,14,12,14,4,6,14,6
4,pathOfLegend,1,0,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Cannon,Fireball,Mighty Miner,Goblins,The Log,Wall Breakers,Goblin Drill,Archers,14,12,4,14,6,9,9,14,14,12,4,14,6,9,9,14
5,pathOfLegend,0,1,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Mortar,Miner,Bats,Rascals,Goblin Gang,Spear Goblins,Barbarian Barrel,Fireball,14,6,14,14,14,14,9,12,14,6,14,14,14,14,9,12
6,pathOfLegend,1,0,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Giant,Bats,Mini P.E.K.K.A,Archers,Sparky,Zap,Arrows,Skeleton Army,12,14,12,14,6,14,14,9,12,14,12,14,6,14,14,9
7,pathOfLegend,0,1,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Hunter,Ice Golem,Royal Hogs,Heal Spirit,Three Musketeers,Barbarian Barrel,Earthquake,Skeletons,9,12,12,12,12,9,12,14,9,12,12,12,12,9,12,14
8,pathOfLegend,1,0,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Phoenix,Tornado,Poison,Barbarian Barrel,Ice Wizard,Tombstone,Skeleton King,Graveyard,6,9,9,9,6,12,4,6,6,9,9,9,6,12,4,6
9,pathOfLegend,1,0,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Cannon,Fireball,Mighty Miner,Goblins,The Log,Wall Breakers,Goblin Drill,Archers,14,12,4,14,6,9,9,14,14,12,4,14,6,9,9,14
10,pathOfLegend,1,0,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Musketeer,Skeletons,Balloon,Miner,Giant Snowball,Ice Golem,Bomb Tower,Barbarian Barrel,12,14,9,6,14,12,12,9,12,14,9,6,14,12,12,9
11,pathOfLegend,1,0,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Goblin Barrel,Wall Breakers,Knight,Archers,Cannon,Fireball,Goblins,Princess,9,9,14,14,14,12,14,6,9,9,14,14,14,12,14,6
12,pathOfLegend,0,1,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Hunter,Barbarians,Firecracker,Heal Spirit,Fireball,The Log,Skeletons,Royal Hogs,9,14,14,12,12,6,14,12,9,14,14,12,12,6,14,12
13,pathOfLegend,0,1,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Giant Skeleton,Miner,Giant Snowball,Arrows,Phoenix,Archers,Bomb Tower,Balloon,9,6,14,14,6,14,12,9,9,6,14,14,6,14,12,9
14,pathOfLegend,1,0,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Archers,The Log,X-Bow,Knight,Skeletons,Tesla,Electro Spirit,Fireball,14,6,9,14,14,14,14,12,14,6,9,14,14,14,14,12
15,pathOfLegend,1,0,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Lava Hound,Balloon,Barbarians,Phoenix,Fireball,Skeleton Dragons,Zap,Tombstone,6,9,14,6,12,14,14,12,6,9,14,6,12,14,14,12
16,pathOfLegend,1,0,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Ice Golem,Electro Spirit,Fire Spirit,The Log,Mini P.E.K.K.A,Archer Queen,Elixir Collector,X-Bow,12,14,14,6,12,4,12,9,12,14,14,6,12,4,12,9
17,pathOfLegend,0,1,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Barbarians,Electro Wizard,Ice Wizard,Hog Rider,Fire Spirit,Miner,The Log,Knight,14,6,6,12,14,6,6,14,14,6,6,12,14,6,6,14
18,pathOfLegend,0,1,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Mega Knight,Goblin Drill,Wall Breakers,Firecracker,Bandit,Goblins,Bats,Zap,6,9,9,14,6,14,14,14,6,9,9,14,6,14,14,14
19,pathOfLegend,0,1,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Minion Horde,Goblin Gang,Arrows,The Log,Mortar,Cannon Cart,Miner,Dart Goblin,14,14,14,6,14,9,6,12,14,14,14,6,14,9,6,12
20,pathOfLegend,1,0,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Royal Recruits,Arrows,Royal Hogs,Flying Machine,Electro Spirit,Zappies,Barbarian Barrel,Barbarian Hut,14,14,12,12,14,12,9,12,14,14,12,12,14,12,9,12
21,pathOfLegend,0,1,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Ice Golem,Hog Rider,Cannon,Earthquake,Ice Spirit,Skeletons,Musketeer,The Log,12,12,14,12,14,14,12,6,12,12,14,12,14,14,12,6
22,pathOfLegend,1,0,Valkyrie,Graveyard,Archers,Freeze,Inferno Tower,Arrows,Phoenix,Bowler,12,6,14,9,12,14,6,9,12,6,14,9,12,14,6,9,Cannon Cart,Executioner,Tornado,Goblin Drill,Barbarian Barrel,Golden Knight,Zappies,Royal Ghost,9,9,9,9,9,4,12,6,9,9,9,9,9,4,12,6
0,pathOfLegend,1,0,Knight,Fireball,X-Bow,Tesla,Skeletons,Archers,Electro Spirit,The Log,14,12,9,14,14,14,14,6,14,12,9,14,14,14,14,6,Spear Goblins,Minions,Mini P.E.K.K.A,Arrows,Goblin Drill,Baby Dragon,Dark Prince,Balloon,14,14,12,14,9,9,9,9,14,14,12,14,9,9,9,9
1,pathOfLegend,1,0,Knight,Fireball,X-Bow,Tesla,Skeletons,Archers,Electro Spirit,The Log,14,12,9,14,14,14,14,6,14,12,9,14,14,14,14,6,Lava Hound,Balloon,Barbarians,Zap,Miner,Inferno Dragon,Arrows,Skeleton Dragons,6,9,14,14,6,6,14,14,6,9,14,14,6,6,14,14
2,pathOfLegend,0,1,Knight,Fireball,X-Bow,Tesla,Skeletons,Archers,Electro Spirit,The Log,14,12,9,14,14,14,14,6,14,12,9,14,14,14,14,6,Golem,Elixir Collector,Tornado,Dark Prince,Electro Dragon,Lumberjack,Phoenix,Barbarian Barrel,9,12,9,9,9,6,6,9,9,12,9,9,9,6,6,9
3,pathOfLegend,1,0,Knight,Fireball,X-Bow,Tesla,Skeletons,Archers,Electro Spirit,The Log,14,12,9,14,14,14,14,6,14,12,9,14,14,14,14,6,Mega Knight,Zap,Arrows,Wall Breakers,Prince,Bandit,Bats,Archer Queen,6,14,14,9,9,6,14,4,6,14,14,9,9,6,14,4
4,pathOfLegend,0,1,Knight,Fireball,X-Bow,Tesla,Skeletons,Archers,Electro Spirit,The Log,14,12,9,14,14,14,14,6,14,12,9,14,14,14,14,6,Giant,Electro Wizard,Minions,Fireball,Night Witch,Dark Prince,Balloon,Arrows,12,6,14,12,6,9,9,14,12,6,14,12,6,9,9,14
5,pathOfLegend,1,0,Knight,Fireball,X-Bow,Tesla,Skeletons,Archers,Electro Spirit,The Log,14,12,9,14,14,14,14,6,14,12,9,14,14,14,14,6,Giant,Sparky,Mighty Miner,Mini P.E.K.K.A,Arrows,Rage,Zappies,Minions,12,6,4,12,14,9,12,14,12,6,4,12,14,9,12,14
6,pathOfLegend,1,0,Knight,Fireball,X-Bow,Tesla,Skeletons,Archers,Electro Spirit,The Log,14,12,9,14,14,14,14,6,14,12,9,14,14,14,14,6,Skeleton King,Electro Wizard,Tornado,Baby Dragon,Bowler,Lightning,Tombstone,Royal Giant,4,6,9,9,9,9,12,14,4,6,9,9,9,9,12,14
7,pathOfLegend,1,0,Knight,Fireball,X-Bow,Tesla,Skeletons,Archers,Electro Spirit,The Log,14,12,9,14,14,14,14,6,14,12,9,14,14,14,14,6,Hunter,Ice Golem,Royal Hogs,Heal Spirit,Three Musketeers,Barbarian Barrel,Earthquake,Skeletons,9,12,12,12,12,9,12,14,9,12,12,12,12,9,12,14
8,pathOfLegend,3,0,Electro Giant,Skeletons,Barbarian Barrel,Bomber,Cannon,Lightning,Golden Knight,Tornado,9,14,9,14,14,9,4,8,9,14,9,14,14,9,4,9,Electro Giant,Archers,Golden Knight,Cannon,Phoenix,Lightning,Barbarian Barrel,Tornado,9,14,4,14,6,9,9,9,9,14,4,14,6,9,9,9
9,pathOfLegend,0,1,Royal Hogs,Golden Knight,Barbarian Barrel,Flying Machine,Goblin Cage,Arrows,Royal Recruits,Zappies,12,4,9,12,12,14,14,12,12,4,9,12,12,14,14,12,Musketeer,Skeletons,Balloon,Miner,Giant Snowball,Ice Golem,Bomb Tower,Barbarian Barrel,12,14,9,6,14,12,12,9,12,14,9,6,14,12,12,9
2,pathOfLegend,1,0,Golden Knight,Phoenix,Cannon Cart,Tombstone,Firecracker,Goblin Drill,Barbarian Barrel,Tornado,4,6,9,12,14,9,9,9,4,6,9,12,14,9,9,9,Golem,Lightning,Skeleton King,Tornado,Night Witch,Baby Dragon,Barbarian Barrel,Tombstone,9,9,4,9,6,9,9,12,9,9,4,9,6,9,9,12
9,pathOfLegend,0,1,Golden Knight,Phoenix,Cannon Cart,Tombstone,Firecracker,Goblin Drill,Barbarian Barrel,Tornado,4,6,9,12,14,9,9,9,4,6,9,12,14,9,9,9,Arrows,Goblin Gang,Minion Horde,Balloon,Royal Ghost,Lumberjack,Valkyrie,Hog Rider,14,14,14,9,6,6,12,12,14,14,14,9,6,6,12,12
10,pathOfLegend,0,1,Golden Knight,Phoenix,Cannon Cart,Tombstone,Firecracker,Goblin Drill,Barbarian Barrel,Tornado,4,6,9,12,14,9,9,9,4,6,9,12,14,9,9,9,Golem,Night Witch,Lumberjack,Phoenix,Elite Barbarians,Arrows,Zap,Bomber,9,6,6,6,14,14,14,14,9,6,6,6,14,14,14,14
11,pathOfLegend,1,0,Golden Knight,Phoenix,Cannon Cart,Tombstone,Firecracker,Goblin Drill,Barbarian Barrel,Tornado,4,6,9,12,14,9,9,9,4,6,9,12,14,9,9,9,Valkyrie,Hog Rider,Goblins,Ice Spirit,Executioner,Tornado,Rocket,The Log,12,12,14,14,9,9,12,6,12,12,14,14,9,9,12,6
12,pathOfLegend,0,1,Golden Knight,Phoenix,Cannon Cart,Tombstone,Firecracker,Goblin Drill,Barbarian Barrel,Tornado,4,6,9,12,14,9,9,9,4,6,9,12,14,9,9,9,Cannon,Fireball,Mighty Miner,Goblins,The Log,Wall Breakers,Goblin Drill,Archers,14,12,4,14,6,9,9,14,14,12,4,14,6,9,9,14
13,pathOfLegend,0,1,Golden Knight,Phoenix,Cannon Cart,Tombstone,Firecracker,Goblin Drill,Barbarian Barrel,Tornado,4,6,9,12,14,9,9,9,4,6,9,12,14,9,9,9,Lava Hound,Balloon,Barbarians,Inferno Dragon,Skeleton Dragons,Miner,Arrows,Zap,6,9,14,6,14,6,14,14,6,9,14,6,14,6,14,14
14,pathOfLegend,1,0,Golden Knight,Phoenix,Cannon Cart,Tombstone,Firecracker,Goblin Drill,Barbarian Barrel,Tornado,4,6,9,12,14,9,9,9,4,6,9,12,14,9,9,9,Cannon,Fireball,Mighty Miner,Goblins,The Log,Wall Breakers,Goblin Drill,Archers,14,12,4,14,6,9,9,14,14,12,4,14,6,9,9,14
15,pathOfLegend,0,1,Golden Knight,Phoenix,Cannon Cart,Tombstone,Firecracker,Goblin Drill,Barbarian Barrel,Tornado,4,6,9,12,14,9,9,9,4,6,9,12,14,9,9,9,Miner,Valkyrie,Wall Breakers,Spear Goblins,Magic Archer,Bomb Tower,Fireball,Tornado,6,12,9,14,6,12,12,9,6,12,9,14,6,12,12,9
16,pathOfLegend,1,0,Golden Knight,Phoenix,Cannon Cart,Tombstone,Firecracker,Goblin Drill,Barbarian Barrel,Tornado,4,6,9,12,14,9,9,9,4,6,9,12,14,9,9,9,Golem,Zap,Lumberjack,Bomber,Phoenix,Arrows,Elite Barbarians,Night Witch,9,14,6,14,6,14,14,6,9,14,6,14,6,14,14,6
17,pathOfLegend,1,0,Golden Knight,Phoenix,Cannon Cart,Tombstone,Firecracker,Goblin Drill,Barbarian Barrel,Tornado,4,6,9,12,14,9,9,9,4,6,9,12,14,9,9,9,Valkyrie,Arrows,Fireball,Balloon,Inferno Dragon,Archers,Goblin Cage,Lava Hound,12,14,12,9,6,14,12,6,12,14,12,9,6,14,12,6
18,pathOfLegend,0,1,Golden Knight,Phoenix,Cannon Cart,Tombstone,Firecracker,Goblin Drill,The Log,Tornado,4,6,9,12,14,9,6,9,4,6,9,12,14,9,6,9,X-Bow,Archers,Knight,Skeletons,Tesla,Electro Spirit,The Log,Fireball,9,14,14,14,14,14,6,12,9,14,14,14,14,14,6,12
19,pathOfLegend,0,1,Golden Knight,Phoenix,Cannon Cart,Tombstone,Firecracker,Goblin Drill,The Log,Tornado,4,6,9,12,14,9,6,9,4,6,9,12,14,9,6,9,Archers,Skeletons,Hog Rider,Earthquake,Giant Snowball,Bomb Tower,Mighty Miner,The Log,14,14,12,12,14,12,3,6,14,14,12,12,14,12,4,6
20,pathOfLegend,1,0,Golden Knight,Phoenix,Cannon Cart,Tombstone,Firecracker,Goblin Drill,The Log,Tornado,4,6,9,12,14,9,6,9,4,6,9,12,14,9,6,9,Rage,Archers,Phoenix,Bomb Tower,Balloon,Miner,Giant Skeleton,Goblins,9,14,6,12,9,6,9,14,9,14,6,12,9,6,9,14
21,pathOfLegend,0,1,Golden Knight,Phoenix,Cannon Cart,Tombstone,Firecracker,Goblin Drill,The Log,Tornado,4,6,9,12,14,9,6,9,4,6,9,12,14,9,6,9,Mega Knight,Bats,Zap,Mini P.E.K.K.A,Musketeer,Miner,Wall Breakers,Arrows,6,14,14,12,12,6,9,13,6,14,14,12,12,6,9,14
22,pathOfLegend,0,1,Golden Knight,Phoenix,Cannon Cart,Tombstone,Firecracker,Goblin Drill,The Log,Tornado,4,6,9,12,14,9,6,9,4,6,9,12,14,9,6,9,Tesla,X-Bow,Ice Spirit,Fireball,Archers,Skeletons,Knight,The Log,14,9,14,12,14,14,14,6,14,9,14,12,14,14,14,6
23,pathOfLegend,1,0,Golden Knight,Phoenix,Cannon Cart,Tombstone,Firecracker,Goblin Drill,The Log,Tornado,4,6,9,12,14,9,6,9,4,6,9,12,14,9,6,9,Giant,Tornado,Skeleton Army,Wizard,Sparky,Elite Barbarians,Minion Horde,Rage,12,9,9,12,6,14,14,9,12,9,9,12,6,14,14,9
24,pathOfLegend,0,1,Golden Knight,Phoenix,Cannon Cart,Tombstone,Firecracker,Goblin Drill,The Log,Tornado,4,6,9,12,14,9,6,9,4,6,9,12,14,9,6,9,Mega Knight,Bats,Wall Breakers,Zap,Archer Queen,Goblin Gang,Prince,Miner,6,14,9,14,4,14,9,6,6,14,9,14,4,14,9,6
0,pathOfLegend,0,0,Goblins,Royal Giant,Fisherman,Mother Witch,Phoenix,Electro Spirit,Fireball,The Log,14,14,6,6,6,14,12,6,14,14,6,6,6,14,12,6,Archers,Ice Spirit,Knight,Mortar,Miner,Phoenix,Poison,The Log,14,14,14,14,6,6,9,6,14,14,14,14,6,6,9,6
1,pathOfLegend,1,0,Goblins,Royal Giant,Fisherman,Mother Witch,Phoenix,Electro Spirit,Fireball,The Log,14,14,6,6,6,14,12,6,14,14,6,6,6,14,12,6,Baby Dragon,Tornado,Poison,Barbarian Barrel,Ice Wizard,Tombstone,Skeleton King,Graveyard,9,9,9,9,6,12,4,6,9,9,9,9,6,12,4,6
2,pathOfLegend,1,0,Goblins,Royal Giant,Fisherman,Mother Witch,Phoenix,Electro Spirit,Fireball,The Log,14,14,6,6,6,14,12,6,14,14,6,6,6,14,12,6,Barbarian Barrel,Phoenix,Archers,Freeze,Tombstone,Mighty Miner,Graveyard,Arrows,9,6,14,7,12,4,6,14,9,6,14,9,12,4,6,14
3,pathOfLegend,1,0,Goblins,Royal Giant,Fisherman,Mother Witch,Phoenix,Electro Spirit,Fireball,The Log,14,14,6,6,6,14,12,6,14,14,6,6,6,14,12,6,Skeletons,Ice Spirit,Hog Rider,Earthquake,Giant Snowball,Musketeer,Valkyrie,Mortar,14,14,12,12,14,12,12,14,14,14,12,12,14,12,12,14
4,pathOfLegend,1,0,Goblins,Royal Giant,Fisherman,Mother Witch,Phoenix,Electro Spirit,Fireball,The Log,14,14,6,6,6,14,12,6,14,14,6,6,6,14,12,6,Goblin Drill,Fireball,Goblin Gang,Bomber,Dark Prince,Tesla,Wall Breakers,Arrows,9,12,14,14,9,14,9,14,9,12,14,14,9,14,9,14
5,pathOfLegend,3,0,Goblins,Royal Giant,Fisherman,Mother Witch,Phoenix,Electro Spirit,Fireball,The Log,14,14,6,6,6,14,12,6,14,14,6,6,6,14,12,6,Earthquake,Mighty Miner,The Log,Hog Rider,Archers,Giant Snowball,Bomb Tower,Skeletons,12,4,6,12,14,14,12,14,12,4,6,12,14,14,12,14
6,pathOfLegend,1,0,Goblins,Royal Giant,Fisherman,Mother Witch,Phoenix,Electro Spirit,Fireball,The Log,14,14,6,6,6,14,12,6,14,14,6,6,6,14,12,6,Hog Rider,Skeletons,Ice Spirit,Giant Skeleton,Musketeer,Earthquake,Cannon,The Log,12,14,14,9,12,12,14,6,12,14,14,9,12,12,14,6
7,pathOfLegend,1,0,Goblins,Royal Giant,Fisherman,Mother Witch,Phoenix,Electro Spirit,Fireball,The Log,14,14,6,6,6,14,12,6,14,14,6,6,6,14,12,6,Tornado,Lumberjack,Phoenix,Barbarian Barrel,Balloon,Bowler,Freeze,Electro Dragon,9,6,6,9,9,9,9,9,9,6,6,9,9,9,9,9
8,pathOfLegend,2,1,Goblins,Royal Giant,Fisherman,Royal Ghost,Hunter,Electro Spirit,Fireball,The Log,14,14,6,6,9,14,12,6,14,14,6,6,9,14,12,6,Electro Giant,Barbarian Barrel,Golden Knight,Cannon,Lightning,Tornado,Archers,Phoenix,9,9,4,14,9,8,14,6,9,9,4,14,9,9,14,6
9,pathOfLegend,2,1,Goblins,Royal Giant,Fisherman,Royal Ghost,Hunter,Electro Spirit,Fireball,The Log,14,14,6,6,9,14,12,6,14,14,6,6,9,14,12,6,Mega Knight,Zap,Minions,Wall Breakers,Monk,Prince,Firecracker,Miner,6,14,14,9,3,9,14,6,6,14,14,9,4,9,14,6
10,pathOfLegend,1,0,Goblins,Royal Giant,Fisherman,Royal Ghost,Hunter,Electro Spirit,Fireball,The Log,14,14,6,6,9,14,12,6,14,14,6,6,9,14,12,6,Golem,Lightning,Baby Dragon,Lumberjack,Phoenix,Arrows,Dark Prince,Night Witch,9,9,9,6,6,14,9,6,9,9,9,6,6,14,9,6
11,pathOfLegend,1,2,Goblins,Archers,The Log,Monk,Fire Spirit,Hog Rider,Bomb Tower,Earthquake,14,14,6,4,14,12,12,12,14,14,6,4,14,12,12,12,Arrows,Lightning,Fisherman,Hunter,Mother Witch,Skeletons,Prince,Mega Knight,14,9,6,9,6,14,9,6,14,9,6,9,6,14,9,6
12,pathOfLegend,1,0,Monk,Magic Archer,Lumberjack,Goblins,Phoenix,Barbarian Barrel,Ram Rider,Fireball,4,6,6,14,6,9,6,12,4,6,6,14,6,9,6,12,Golem,Earthquake,Archers,Tornado,Golden Knight,Mini P.E.K.K.A,Barbarian Barrel,Electro Dragon,9,12,14,9,4,12,9,9,9,12,14,9,4,12,9,9
13,pathOfLegend,0,1,Goblins,Royal Giant,Fisherman,Royal Ghost,Hunter,Electro Spirit,Fireball,The Log,14,14,6,6,9,14,12,6,14,14,6,6,9,14,12,6,Barbarian Barrel,Bomber,Cannon,Electro Giant,Golden Knight,Lightning,Phoenix,Tornado,9,14,14,9,4,9,6,9,9,14,14,9,4,9,6,9
